Symbol,Name,Industry,IndustryCode
LOCC.U,Live Oak Crestview Climate Acquisition Units,기타 금융업,556010
HZN,Horizon Global Corp,자동차 및 자동차 부품,531010
KCAC.U,Kensington Capital Acquisition Corp II Unit,기타 금융업,556010
ACP,Aberdeen Income Credit Strategies Fund,다양한 금융서비스,555010
TRTX PR C,TPG RE Finance Trust Inc PRF,주택 및 상업용 리츠,601020
JILL,JJill Inc,전문품 상점,534030
HIE,Miller/Howard High Income Equity Fund,다양한 금융서비스,555010
NIQ,Nuveen Intermediate Duration Quality Municipal Term Fund,다양한 금융서비스,555010
PANA,Panacea Acquisition Corp Class A,기타 금융업,556010
BGX,Blackstone Long-Short Credit Income Fund,다양한 금융서비스,555010
TREC,Trecora Resources,화학,511010
CBH,Virtus AllianzGI Convertible & Income 2024 Target Term Fund,다양한 금융서비스,555010
ARL,American Realty Investors Inc,부동산 운영 관리,601010
CTA PR B,E I Du Pont De Nemours and Co PRF,복합 기업,544010
OAK PR A,Oaktree Capital Group LLC PRF,투자은행 및 서비스,551020
TRTN PR C,Triton International Ltd PRF,전문 및 상업 서비스,522030
NNY,Nuveen New York Municipal Value Fund Inc,투자은행 및 서비스,551020
HRTG,Heritage Insurance Holdings Inc,보험,553010
HT PR D,Hersha Hospitality Trust PRF,주택 및 상업용 리츠,601020
PFD,Flaherty & Crumrine Preferred & Income Fund Inc,다양한 금융서비스,555010
AHH PR A,Armada Hoffler Properties Inc PRF,주택 및 상업용 리츠,601020
ATAQ,Altimar Acquisition Corp III Class A,기타 금융업,556010
BOH PR A,Bank of Hawaii Corp ADR,은행,551010
SPE,Special Opportunities Fund Inc,다양한 금융서비스,555010
CTR,Clearbridge MLP and Midstream Total Return Fund Inc,다양한 금융서비스,555010
CADE PR A,Cadence Bank PRF,은행,551010
CRD.B,Crawford & Co Class B,보험,553010
CLBR,Colombier Acquisition Corp Class A,기타 금융업,556010
UBP,Urstadt Biddle Properties Inc,주택 및 상업용 리츠,601020
TRTN PR E,Triton International Ltd PRF,전문 및 상업 서비스,522030
NTZ,Natuzzi SpA ADR,가정용품,532040
MSD,Morgan Stanley Emerging Markets Debt Fund Inc,다양한 금융서비스,555010
NAZ,Nuveen Arizona Quality Municipal Income Fund,다양한 금융서비스,555010
ASGI,Aberdeen Standard Global Infrastructure Income Fd,다양한 금융서비스,555010
QFTA.U,Quantum FinTech Acquisition Units,기타 금융업,556010
BTA,BlackRock Long Term Municipal Advantage Trust,다양한 금융서비스,555010
GLEO,Galileo Acquisition Corp,기타 금융업,556010
GER,Goldman Sachs MLP and Energy Renaissance Fund,다양한 금융서비스,555010
RNGR,Ranger Energy Services Inc Class A,오일 및 가스 장비 및 서비스,501030
BXS PR A,BancorpSouth Bank PRF,은행,551010
NTG,Tortoise Midstream Energy Fund Inc,다양한 금융서비스,555010
IGA,Voya Global Advantage And Premium Opportunity Fund,다양한 금융서비스,555010
ENR PR A,Energizer Holdings Inc PRF,"건설장비 및 대형차, 기차, 배",521020
MHF,Western Asset Municipal High Income Fund Inc,다양한 금융서비스,555010
AGM.A,Federal Agricultural Mortgage Corp Class A,은행,551010
DMO,Western Asset Mortgage Opportunity Fund Inc,다양한 금융서비스,555010
LNFA.U,L F Acquisition Redeemable Units Class A,기타 금융업,556010
JHS,John Hancock Income Securities Trust,다양한 금융서비스,555010
GNL PR A,Global Net Lease Inc PRF,주택 및 상업용 리츠,601020
TFC PR I,Truist Financial Corp ADR,은행,551010
LEJU,Leju Holdings Ltd ADR,부동산 운영 관리,601010
KREF PR A,KKR Real Estate Finance Trust Inc PRF,주택 및 상업용 리츠,601020
NS PR C,NuStar Energy LP PRF,오일 및 가스 장비 및 서비스,501030
ARR PR C,ARMOUR Residential REIT Inc PRF,주택 및 상업용 리츠,601020
SRC PR A,Spirit Realty Capital Inc PRF,주택 및 상업용 리츠,601020
SITC PR A,Site Centers Corp ADR,주택 및 상업용 리츠,601020
PMVC.U,PMV Consumer Acquisition Units,기타 금융업,556010
TGP PR B,Teekay LNG Partners LP PRF,오일 및 가스 장비 및 서비스,501030
NGL PR B,NGL Energy Partners LP PRF,오일 및 가스,501020
OSG,Overseas Shipholding Group Inc Class A,오일 및 가스 장비 및 서비스,501030
BITE.U,Bite Acquisition Redeemable Units,기타 금융업,556010
ADC PR A,Agree Realty Corp ADR,주택 및 상업용 리츠,601020
SEDA.U,SDCL Edge Acquisition Units,기타 금융업,556010
MCN,Madison Covered Call & Equity Strategy Fund,다양한 금융서비스,555010
LITB,LightInTheBox Holding Co Ltd ADR,다양한 소매업,534020
TNP,Tsakos Energy Navigation Ltd,오일 및 가스 장비 및 서비스,501030
JPT,Nuveen Preferred and Income 2022 Term Fund,다양한 금융서비스,555010
FMN,Federated Hermes Premier Municipal Income Fund,다양한 금융서비스,555010
PANA.U,Panacea Acquisition Corp Unit,기타 금융업,556010
JATT,JATT Acquisition Corp Class A,기타 금융업,556010
GFOR.U,Graf Acquisition IV Units,기타 금융업,556010
INN PR E,Summit Hotel Properties Inc PRF,주택 및 상업용 리츠,601020
ENPC.U,Executive Network Partnering Units,기타 금융업,556010
FHN PR E,First Horizon Corp ADR,은행,551010
BQ,Boqii Holding Ltd ADR,전문품 상점,534030
BSAQ.U,Black Spade Acquisition Units,기타 금융업,556010
CCZ,Comcast Holdings Corp PRF,미디어 및 출판,533020
IBER,Ibere Pharmaceuticals Class A,기타 금융업,556010
CSPR,Casper Sleep Inc,가정용품,532040
WEA,Western Asset Premier Bond Fund,다양한 금융서비스,555010
PFO,Flaherty & Crumrine Preferred and Income Opportunity Fund Inc,투자은행 및 서비스,551020
NGS,Natural Gas Services Group Inc,오일 및 가스 장비 및 서비스,501030
SF PR B,Stifel Financial Corp ADR,투자은행 및 서비스,551020
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,다양한 금융서비스,555010
DCP PR B,DCP Midstream LP PRF,오일 및 가스 장비 및 서비스,501030
JHI,John Hancock Investors Trust,다양한 금융서비스,555010
DLNG,Dynagas LNG Partners LP Unit,오일 및 가스 장비 및 서비스,501030
VIAO,VIA Optronics AG ADR,반도체 및 반도체 장비,571010
TGH PR A,Textainer Group Holdings Ltd ADR,전문 및 상업 서비스,522030
USDP,USD Partners LP Unit,오일 및 가스 장비 및 서비스,501030
TRTN PR D,Triton International Ltd PRF,전문 및 상업 서비스,522030
ATCO PR I,Atlas Corp PRF,화물 및 물류 서비스,524050
GTN.A,Gray Television Inc Class A,미디어 및 출판,533020
ENZ,Enzo Biochem Inc,헬스케어 업체 및 서비스,561020
CFR PR B,Cullen/Frost Bankers Inc ADR,은행,551010
BH.A,Biglari Holdings Inc Class A,호텔 및 엔터테인먼트,533010
NRZ PR A,New Residential Investment Corp PRF,주택 및 상업용 리츠,601020
AMH PR F,American Homes 4 Rent PRF,주택 및 상업용 리츠,601020
WBS PR F,Webster Financial Corp ADR,은행,551010
MN,Manning & Napier Inc Class A,투자은행 및 서비스,551020
CXE,MFS High Income Municipal Trust,다양한 금융서비스,555010
CULP,Culp Inc,섬유 및 의류,532020
TGH PR B,Textainer Group Holdings Ltd ADR,전문 및 상업 서비스,522030
HEQ,John Hancock Hedged Equity & Income Fund,다양한 금융서비스,555010
CLPR,Clipper Realty Inc,주택 및 상업용 리츠,601020
IVR PR B,Invesco Mortgage Capital Inc PRF,주택 및 상업용 리츠,601020
CHMI,Cherry Hill Mortgage Investment Corp,주택 및 상업용 리츠,601020
NREF,Nexpoint Real Estate Finance Inc,부동산 운영 관리,601010
PSA PR O,Public Storage ADR,주택 및 상업용 리츠,601020
EARN,Ellington Residential Mortgage REIT,주택 및 상업용 리츠,601020
RFL,Rafael Holdings Inc Class B,부동산 운영 관리,601010
FHN PR F,First Horizon Corp ADR,은행,551010
EPR PR G,EPR Properties PRF,주택 및 상업용 리츠,601020
CBB PR B,Cincinnati Bell Inc ADR,통신 서비스,574010
ATAQ.U,Altimar Acquisition Iii Units,기타 금융업,556010
FRT PR C,Federal Realty Investment Trust ADR,주택 및 상업용 리츠,601020
JSD,Nuveen Short Duration Credit Opportunities Fund,다양한 금융서비스,555010
GLEO.U,Galileo Acquisition Corp Unit,기타 금융업,556010
PRBM,Parabellum Acquisition Corp Class A,기타 금융업,556010
JMP,JMP Group LLC,투자은행 및 서비스,551020
GDV PR K,Gabelli Dividend & Income Trust PRF,다양한 금융서비스,555010
HMLP,Hoegh LNG Partners LP Unit,오일 및 가스 장비 및 서비스,501030
MNP,Western Asset Municipal Partners Fund Inc,다양한 금융서비스,555010
TWO PR A,Two Harbors Investment Corp PRF,주택 및 상업용 리츠,601020
SRL,Scully Royalty Ltd,메탈&마이닝,512010
SPLP PR A,Steel Partners Holdings LP PRF,메탈&마이닝,512010
ADF,Aldel Financial Inc Class A,기타 금융업,556010
EQC PR D,Equity Commonwealth Convertible Preference Shares Series D,주택 및 상업용 리츠,601020
WMC,Western Asset Mortgage Capital Corp,주택 및 상업용 리츠,601020
MPV,Barings Participation Investors,다양한 금융서비스,555010
AGD,Aberdeen Global Dynamic Dividend Fund,다양한 금융서비스,555010
PEB PR F,Pebblebrook Hotel Trust PRF,주택 및 상업용 리츠,601020
IVC,Invacare Corp,헬스케어 장비 및 용품,561010
GLOP PR A,GasLog Partners LP PRF,오일 및 가스 장비 및 서비스,501030
FPI PR B,Farmland Partners Inc PRF,주택 및 상업용 리츠,601020
NGC.U,Northern Genesis Acquisition III Units,기타 금융업,556010
GGZ,Gabelli Global Small and Mid Cap Value Trust,다양한 금융서비스,555010
ARGD,Argo Group US Inc PRF,보험,553010
CLBR.U,Colombier Acquisition Units,기타 금융업,556010
KUKE,Kuke Music Holding Ltd ADR,미디어 및 출판,533020
WHG,Westwood Holdings Group Inc,투자은행 및 서비스,551020
CIM PR A,Chimera Investment Corp PRF,주택 및 상업용 리츠,601020
PAI,Western Asset Investment Grade Income Fund Inc,투자은행 및 서비스,551020
EXTN,Exterran Corp,오일 및 가스 장비 및 서비스,501030
PRBM.U,Parabellum Acquisition Units,기타 금융업,556010
KWAC,Kingswood Acquisition Corp Class A,기타 금융업,556010
ATA,Americas Technology Acquisition Corp,기타 금융업,556010
GHM,Graham Corp,"건설장비 및 대형차, 기차, 배",521020
NMT,Nuveen Massachusetts Quality Municipal Income Fund,투자은행 및 서비스,551020
SPNT PR B,Siriuspoint Ltd PRF,보험,553010
GSQB.U,G Squared Ascend II Units,기타 금융업,556010
GNE,Genie Energy Ltd Class B,복합 유틸리티,591040
EPR PR C,EPR Properties Convertible Preference Shares Series C,주택 및 상업용 리츠,601020
TNP PR F,Tsakos Energy Navigation Ltd PRF,오일 및 가스 장비 및 서비스,501030
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc,다양한 금융서비스,555010
FPL,First Trust New Opportunities MLP & Energy Fund,다양한 금융서비스,555010
EDN,Empresa Distribuidora y Comercializadora Norte SA ADR,전기 유틸리티,591010
RMI,Rivernorth Opportunistic Municipal Income Fund Inc,다양한 금융서비스,555010
SFE,Safeguard Scientifics Inc,투자은행 및 서비스,551020
UMH PR D,UMH Properties Inc PRF,주택 및 상업용 리츠,601020
TAP.A,Molson Coors Beverage Co Class A,음료,541010
RFM,Rivernorth Flexible Municipal Income Fund Inc,주택 및 상업용 리츠,601020
STL PR A,Sterling Bancorp ADR,은행,551010
ASC,Ardmore Shipping Corp,오일 및 가스 장비 및 서비스,501030
HFRO PR A,Highland Income Fund PRF,다양한 금융서비스,555010
DTLA PR,Brookfield DTLA Fund Office Trust Investor Inc PRF,주택 및 상업용 리츠,601020
NKG,Nuveen Georgia Quality Municipal Income Fund,다양한 금융서비스,555010
ACR,Acres Commercial Realty Corp,주택 및 상업용 리츠,601020
KSM,DWS Strategic Municipal Income Trust,다양한 금융서비스,555010
MGF,MFS Government Markets Income Trust,다양한 금융서비스,555010
TRTN PR B,Triton International Ltd PRF,전문 및 상업 서비스,522030
JATT.U,JATT Acquisition Units,기타 금융업,556010
NMK PR B,Niagara Mohawk Power Corp PRF,전기 유틸리티,591010
IHD,Voya Emerging Markets High Dividend Equity Fund,다양한 금융서비스,555010
PSEC PR A,Prospect Capital Corp PRF,다양한 금융서비스,555010
IBER.U,Ibere Pharmaceuticals Units,기타 금융업,556010
SBI,Western Asset Intermediate Muni Fund Inc,다양한 금융서비스,555010
CHRA,Charah Solutions Inc,전문 및 상업 서비스,522030
BGSF,BGSF Inc,전문 및 상업 서비스,522030
ADF.U,Aldel Financial Units,기타 금융업,556010
PEI,Pennsylvania Real Estate Investment Trust,주택 및 상업용 리츠,601020
ORN,Orion Group Holdings Inc,건설 및 엔지니어링,522010
VGI,Virtus Global Multi-Sector Income Fund,다양한 금융서비스,555010
COF PR K,Capital One Financial Corp ADR,은행,551010
AMPY,Amplify Energy Corp,오일 및 가스,501020
PCM,PCM Fund Inc,투자은행 및 서비스,551020
KFS,Kingsway Financial Services Inc,보험,553010
NIM,Nuveen Select Maturities Municipal Fund,투자은행 및 서비스,551020
AGM PR G,Federal Agricultural Mortgage Corp PRF,은행,551010
ATCO PR D,Atlas Corp PRF,화물 및 물류 서비스,524050
ARC,ARC Document Solutions Inc,전문 및 상업 서비스,522030
SUP,Superior Industries International Inc,자동차 및 자동차 부품,531010
PSA PR Q,Public Storage ADR,주택 및 상업용 리츠,601020
CDR PR C,Cedar Realty Trust Inc PRF,주택 및 상업용 리츠,601020
STAR PR I,iStar Inc PRF,주택 및 상업용 리츠,601020
ABR PR E,Arbor Realty Trust Inc PRF,주택 및 상업용 리츠,601020
SWZ,Swiss Helvetia Fund Inc,투자은행 및 서비스,551020
SZC,Cushing Nextgen Infrastructure Income Fund,다양한 금융서비스,555010
PNI,PIMCO New York Municipal Income Fund II,다양한 금융서비스,555010
CMU,MFS High Yield Municipal Trust,다양한 금융서비스,555010
RVI,Retail Value Inc,주택 및 상업용 리츠,601020
TGP PR A,Teekay LNG Partners LP PRF,오일 및 가스 장비 및 서비스,501030
JEQ,Aberdeen Japan Equity Fund Inc,다양한 금융서비스,555010
AGM PR F,Federal Agricultural Mortgage Corp PRF,은행,551010
FET,Forum Energy Technologies Inc,오일 및 가스 장비 및 서비스,501030
CLDT PR A,Chatham Lodging Trust PRF,주택 및 상업용 리츠,601020
PGP,PIMCO Global StocksPLUS & Income Fund,다양한 금융서비스,555010
GDL,GDL Fund,다양한 금융서비스,555010
RGS,Regis Corp,"개인, 가정 용품 및 서비스",542010
GCV,Gabelli Convertible and Income Securities Fund Inc,다양한 금융서비스,555010
FNB PR E,FNB Corp ADR,은행,551010
ACR PR C,Acres Commercial Realty Corp PRF,주택 및 상업용 리츠,601020
CORR PR A,CorEnergy Infrastructure Trust Inc ADR,주택 및 상업용 리츠,601020
EPR PR E,EPR Properties Convertible Preference Shares Series E,주택 및 상업용 리츠,601020
VNCE,Vince Holding Corp,섬유 및 의류,532020
AMH PR H,American Homes 4 Rent PRF,주택 및 상업용 리츠,601020
AAIC,Arlington Asset Investment Corp Class A,투자은행 및 서비스,551020
ELVT,Elevate Credit Inc,은행,551010
EIC,Eagle Point Income Company Inc,다양한 금융서비스,555010
EVF,Eaton Vance Senior Income Trust,다양한 금융서비스,555010
SMM,Salient Midstream & MLP Fund,다양한 금융서비스,555010
CMRE PR E,Costamare Inc PRF,화물 및 물류 서비스,524050
DRH PR A,Diamondrock Hospitality Co PRF,주택 및 상업용 리츠,601020
PMT PR A,PennyMac Mortgage Investment Trust PRF,주택 및 상업용 리츠,601020
HIL,Hill International Inc,건설 및 엔지니어링,522010
EFC PR A,Ellington Financial Inc PRF,주택 및 상업용 리츠,601020
DEX,Delaware Enhanced Global Dividend and Income Fund,다양한 금융서비스,555010
FTAI PR B,Fortress Transportation and Infrastructure Investors LLC PRF,은행,551010
KWAC.U,Kingswood Acquisition Units,기타 금융업,556010
EDF,Stone Harbor Emerging Markets Income Fund,다양한 금융서비스,555010
UBP PR H,Urstadt Biddle Properties Inc PRF,주택 및 상업용 리츠,601020
SHO PR H,Sunstone Hotel Investors Inc PRF,주택 및 상업용 리츠,601020
SMHI,SEACOR Marine Holdings Inc,오일 및 가스 장비 및 서비스,501030
ACR PR D,Acres Commercial Realty Corp PRF,주택 및 상업용 리츠,601020
BFS PR E,Saul Centers Inc ADR,주택 및 상업용 리츠,601020
ATA.U,Americas Technology Acquisition Redeemable Units,기타 금융업,556010
AMH PR G,American Homes 4 Rent PRF,주택 및 상업용 리츠,601020
MITT PR C,AG Mortgage Investment Trust Inc PRF,주택 및 상업용 리츠,601020
MITT PR B,AG Mortgage Investment Trust Inc PRF,주택 및 상업용 리츠,601020
AXH.U,Industrial Human Capital Units,기타 금융업,556010
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,다양한 금융서비스,555010
UBP PR K,Urstadt Biddle Properties Inc PRF,주택 및 상업용 리츠,601020
JLS,Nuveen Mortgage and Income Fund,다양한 금융서비스,555010
AHT PR G,Ashford Hospitality Trust Inc PRF,주택 및 상업용 리츠,601020
DX PR C,Dynex Capital Inc PRF,주택 및 상업용 리츠,601020
GLOG PR A,GasLog Ltd PRF,화물 및 물류 서비스,524050
